crag,route_name,route_rating,bouldering_grade,route_difficulty
Boulder canyon,The Hug Left,5.12d,V9,2.010426207099704
Joe's Valley,BRAWNY DYNO,5.11a,V5,-0.6921433861135488
Red Rocks,Atlas Shrugged,5.13c,V12,2.2584758485604364
RMNP,Mandix,5.13a,V10,2.189756401866251
Rumbling bald,Black Slab Left,5.11d,V6,0.8036180458549861
221,West Texas,5.10a,V3,-0.821480429638725
Red Rocks,The Bathtub,5.11a,V5,1.1989031445306522
Farley,Big,5.12c,V8,1.1354594267806015
Black Mountain,Forms,5.12c,V9,1.604383308594528
The Dump,Slimen Hymen,5.10a,V3,-1.131764870877333
221,Iceberg,5.11a,V5,-0.4877413099181855
Moe's Valley,IsRail,5.11d,V6,-0.061231435279436926
221,The Iceberg,5.11a,V5,0.3502269980262374
Red River Gorge,The Dude Abides,5.11a,V5,-1.6618854572994626
The Dump,Voodoo Child,5.11a,V5,-0.7747825873800843
Black Mountain,Twilight of the Idols,5.13a,V10,1.5317659547786793
Blowing Rock,Monkey Paw,5.10c,V4,0.8990596494867876
Leavenworth,Superman,5.13a,V10,1.5442273896984997
Red River Gorge,A Portrait of the Artist as a Young Man,5.11b,V5,-2.0274419974683067
Red River Gorge,No Country for Old Men,5.11b,V5,-1.5536766968759919
Red River Gorge,Oompa,5.10a,V3,-3.076987212845027
Red River Gorge,Loompa,5.10c,V4,-2.9038466190712513
Tramway,Matt Hoch Problem,5.12d,V9,1.826611515506654
Bishop,Leary/Bard arete,5.11a,V5,-0.05693287305316105
Little River Canyon,Tarzan,5.12c,V9,-0.3394691244185185
Leavenworth,Arrested Development,5.10a,V3,-1.257542830004136
New River Gorge,Satisfaction guaranteed,5.11a,V5,-1.5077290389055753
Joe's Valley,Big Cheesy,5.11a,V5,-1.1240464592561388
Boulder canyon,Authentic Battle Damage stand,5.12c,V8,1.0131890314655405
Red River Gorge,Demon Seed,5.12c,,-0.43808688659468414
Newlin,The Green Iguana,5.12c,,0.9697784001198199
Grandmother,Joey's Arete,5.11a,V5,0.2710068228485758
Bishop,French press,5.11d,V6,0.7803340103219499
Tahoe,Hate Handles,5.13a,V10,1.3444057819139656
Black Mountain,Moondrops,5.11d,V6,0.22704642174493359
Grandmother,Undertoe,5.12a,V7,1.1102805279884327
Leavenworth,Fridge center,5.10c,V4,-0.35035207614048697
New River Gorge,Instant Gratification,5.11b,V6,-2.172287174613427
Black Mountain,Born Under Punches,5.12a,V7,1.0804102646233558
Rocktown,Double trouble,5.11a,V5,-1.1514436256539846
Rifle,Loose Cannon,5.12b,V8,-1.2172756765590553
Maple Canyon,Pipeline,5.11d,V6,-1.3172823065562858
Rifle,Squawk Box,5.10b,,-2.281842890487407
Joe's Valley,Water painting,5.12a,V7,1.5252948774664787
Leavenworth,The hourglass,5.12a,V7,1.5312068591620067
New River Gorge,Brown Star,5.12a,V7,-0.6607713932611676
Red cliff,Minturn mile,5.11d,V6,0.5133805422900836
Ten sleep,Big Yellow Butterfly,5.11a,V5,-3.5936983032903753
The Dump,Unwritten Law,5.12b,V8,0.7937381617357591
Ten sleep,Circus in My Pants,5.12d,V9,1.0501847425121817
Rocktown,Grape Ape,5.10c,V4,-1.6645450727147184
Bishop,Grindrite,5.10a,V3,-0.9503452837994268
Rifle,Vai,5.11b,V5,-1.17007733250458
Guanella Pass,Crimping Matters,5.13a,V10,1.9707979574194312
Ten sleep,Character Witness,5.11a,V5,-3.123592230417425
Gold Bar,Green Padded Ass,5.11d,V6,-0.5309173943178763
RMNP,Potato chip,5.12a,V7,0.4928289862338513
Rifle,Mighty Mouse,5.12d,V9,0.02803438666066273
Wild Iris,Gaucho,5.10d,V4,-2.6648155667003635
Ten sleep,Euro-trash girls,5.10b,V3,-3.6059209321047123
Ten sleep,Insane Hound Posse,5.10b,V3,-3.082077555519547
Joe's Valley,A River Runs Through It,5.12c,V7,0.855855542848777
Rifle,Silver Surfer,5.11d,V6,-2.309795948643566
Ten sleep,Crown Prince Abdullah,5.12d,V9,0.3140926023318663
Red River Gorge,Super Charger,5.13d,V13,2.2382530553338267
Joe's Valley,Tugboat Complex,5.12d,V9,0.018111393341828014
Grandmother,Love Rocket,5.12a,V7,1.8871611258584167
Poudre Canyon,Puffing Stone,5.11a,V5,0.4413226843664372
Flagstaff,Mongolian cosmonaut,5.12c,V8,1.8404141311076538
Ten sleep,Mommas Mental Medication,5.12a,V7,-1.633719598127959
Lost Cove,Apocalypse Prow,5.12a,V7,0.2672980604480553
Ten sleep,Esplanada,5.12d,V9,1.6996571055003866
RMNP,Wyoming Chinese,5.12a,V7,-0.6615086731252924
LCC,Standard overhang,5.10a,V3,-1.3168608607613832
Ten sleep,Godfather 1,5.10c,V4,-3.0482133771863733
Ten sleep,Godfather 2,5.11a,V5,-3.0213736460857037
Joe's Valley,Blue Lambo,5.12a,V7,0.7033123468064667
Boulder canyon,Replacement Killers,5.13b,V11,2.0460192724789037
Ten sleep,Lil Smokey,5.11a,V5,-2.556947206756507
RMNP,Tommy's other arete,5.12d,V9,1.5882707465736066
Priest Draw,Bat roof,5.10a,V3,-0.46243123371420614
Tramway,Crouching tiger hidden dragon,5.12a,V7,0.5770527502901599
RMNP,Arete,5.12c,V8,0.37778160430758106
Ten sleep,Dances with Cows,5.13a,V10,1.2334495558226133
Rifle,Lolanator,5.12a,V7,-0.8883007587588444
Deep Creek,Leakage,5.12b,V8,-0.12748963368765193
"Deep Creek, TN",Leakage,5.12a,V7,0.4861020520173379
RMNP,Mirkwood,5.13a,V10,1.6978850332503714
Mt Evans,Downtrail Face,5.11d,V6,0.5015441858147437
Black Mountain,Vegan Shoveler,5.12a,V7,0.16143528784872727
Cowell,Fred's Roof,5.13a,V10,1.9911771873856587
Joe's Valley,Poseidon,5.12c,V9,2.2479664235627563
Poudre Canyon,Dump Truck,5.13a,V10,2.074252833815582
Horseshoe Canyon Ranch,Lavender eye,5.12a,V7,-0.6950408716781912
221,Sign of the Times,5.11a,V5,0.5316862613897575
Leavenworth,Dangle,5.12a,V7,2.0189063526125706
New River Gorge,Cock diesel,5.13b,V11,1.9952926048141746
Flatirons,Ultrasaurus,5.13a,V10,0.561273881385876
Moe's Valley,Israil,5.11d,V6,-0.5514878738236403
Yosemite,Good Vibrations,5.13a,V10,2.0762229864385953
Equinox,Artifact,5.12d,V9,0.3583567880694574
Red River Gorge,Banjolero,5.10c,V4,-3.020379945158923
Red Rocks,Bitch Slap 5,5.12d,V9,1.4230247159779734
Rocktown,Trouble,5.10a,V3,-1.6589584172615148
Joe's Valley,Raiden,5.11d,V6,0.561360288435752
Farley,Sneaky Bird,5.13a,V10,2.013118615158606
Castle Rock,Predator,5.12c,,0.3703973762481018
Castle Rock,Nature Nazi Arete,5.12a,V7,1.7997432409159257
Red River Gorge,Tapeworm,5.12d,V9,-0.09038240416966
Leavenworth,The Strainer,5.12d,V9,2.11697979885441
Joe's Valley,Resident Evil,5.13a,V10,1.9090875864027705
Red River Gorge,Dracula '04,5.13b,V11,1.638024423046283
Rocktown,Tough Love,5.11a,V5,-0.9176299267389556
Red River Gorge,Taste the Rainbow,5.13a,V10,-0.5284290337479673
Rumbling bald,Thalidomide,5.12a,V7,0.676247321035615
Joe's Valley,Dirty harry,5.12a,V7,-1.092538022469276
221,What Up Arete,5.11d,V6,0.8185776647005492
Chattanooga,The Brain,5.11d,V6,1.1007565378923811
Black Mountain,Captain's Junk,5.11d,V6,0.8604400252698344
Bishop,A Birthing Experience,5.8,V1,0.01873392175526664
Blowing rock,Pinch the Loaf,5.12a,V7,1.1939617776067488
Little rock city,On the Fence,5.12a,V7,0.9868347627560162
Cowell,Rings of Uranus,5.10a,V3,-2.0904979708443
HP 40,The flow,5.12a,V7,1.3020385585839578
Cowell,My Space,5.12c,V8,0.42702302247715185
Rocktown,Guillotine,5.11d,V6,0.0718618262550424
Moe's Valley,Pink Lady,5.11d,V6,-0.5767900632862771
Ten sleep,Warewolves in London,5.10d,V5,-3.8634584827715988
Hueco tanks,Bad Religion,5.12c,V8,0.9634310285078728
Rumbling bald,Patio roof,5.12c,V8,1.9594103033794983
Hueco tanks,New religion sit,5.12c,V8,0.4697877224047179
Guanella Pass,Dark Horse,5.13a,V10,1.3356966244862756
Hueco Tanks,Bloodline,5.12a,V7,1.5361400356627346
Moe's Valley,Spectro,5.11d,V6,0.9797359246406022
Cowell,Blogger,5.12c,V7,-1.0128085197685912
Moe's Valley,Israil direct,5.12c,V8,0.875399050264451
Rumbling bald,Salt Water,5.12d,V9,1.3382260890774627
Pep Boys,Riverside,5.11a,V5,0.5798200160689968
Hueco Tanks,Bad Religion,5.12c,V8,1.6090314329858306
Moe's Valley,Underboy,5.10c,V4,-1.0280916735492198
Cowell,Electralica,5.12a,V7,-0.43826149333352965
New River Gorge,Trebuchet,5.13b,V11,2.3457209233305933
Red Rocks,Americana Exotica,5.13a,V10,2.4944688243360593
Moe's Valley,Device Ignitor Right,5.10c,V4,-1.9117614066930924
Moe's Valley,Shoulder Popper,5.12c,V8,-0.6666551167477232
Middies,Bubba Bean,5.12a,V7,1.4088614404674604
Eldorado Canyon,Resonated,5.12d,V9,2.0225006908337804
Little Rock City,Incredarete Sit,5.10a,V3,-1.5909894525989718
Rumney,Satan's Sister Sally,5.13a,V10,1.1006377332436623
Red Rocks,Scare Tactics,5.13a,V10,1.3360351151150365
Rumbling bald,Black Slab Left SDS,5.12a,V7,1.7868820661497293
Rumbling bald,Brackish water,5.12c,V8,1.5038892997883162
Moe's Valley,Device Ignitor Middle,5.11a,V5,-1.22824298331133
Moe's Valley,Indolence,5.12a,V7,1.305172153620625
Moe's Valley,Yo Yo Boy,5.12c,V8,0.7252636802473609
HP 40,Honky Tonkin',5.10c,V4,-0.05498289857506783
Moe's Valley,Angel Wings,5.11a,V5,-0.5003663291537845
Little River Canyon,Majosha,5.12c,,1.0871703331607745
Little Rock City,The Mane Event,5.10c,V4,-0.6009898054273796
Rumbling Bald,11:11,5.12a,V7,-0.20799936384104328
New River Gorge,Flaming Pellets,5.11b,V5,-2.202307227197003
Red River Gorge,Malice,5.12c,V9,0.6898170122235192
Red River Gorge,One Side Makes You Taller,5.11a,V5,-2.571744912197408
Little Rock City,Graham Crackers,5.9,V2,-2.537777161449754
Poudre Canyon,King Fin,5.10c,V4,-0.7463735226889583
Moe's Valley,Kung Pao,5.11d,V6,-0.027879876146375823
Moe's Valley,Dead Right,5.11d,V6,-0.10487761760163399
Flagstaff,Botslayer,5.13a,V10,1.7782327072461657
Blowing rock,Colt 45,5.12a,V7,1.1153298239599696
Poptire,Smoother,5.12c,,-0.4614955800542887
Lime Kiln Canyon,Mantis,5.12c,,-0.09064591506108266
Red River Gorge,Cat's Demise,5.13b,V11,1.8905902942966362
Red River Gorge,Bundle of Joy,5.13a,V10,1.2389329730228527
Utah hills,Sunset Lanes,5.11d,V6,-2.3599078044277517
Joe's Valley,Ghost King,5.13b,V11,2.5106292710700693
Satellites,Turning Point,5.12c,V9,1.078316612849244
Utah hills,It's A Good Life,5.12b,V8,-1.5408119278424024
Newlin,Bear Trap,5.12a,V7,1.1152705881518312
Utah hills,Three Pump Chump,5.12a,V7,-1.681058242748023
New River Gorge,The Rico Suave Arete,5.10a,V3,-2.3645949592432878
New River Gorge,Geisha Girl,5.8,V1,-2.6554255483252227
Joe's Valley,Electric Fence,5.12a,V7,0.9376803112239777
Bishop,Go Granny Ho,5.12a,V7,0.8619268238272666
Utah hills,Shell Shocked,5.12c,,-0.45165859050138474
Joe's Valley,Dunkin Donuts,5.12c,V10,0.6038337342931499
Ten sleep,Wu Tang's Wild Shinto Ride,5.12a,V7,-2.615823738148498
Mt Evans,The Idiot (aka Decaria Problem),5.11d,V6,-0.13753190597458953
Mt Evans,Fragile Tension,5.12c,V9,1.4990400758236935
Mt Evans,Fer Irie,5.11d,V6,-0.84444889029433
Mt Evans,Unshackled,5.13a,V10,1.1333648208002587
Ten sleep,Limestoned,5.11a,V5,-2.24193959817384
Ten sleep,The dope shinto,5.12a,V7,-2.692309729640593
Mt Evans,Chalk on Rock,5.12c,V8,0.5401032198654825
Ten sleep,Bikini Wax,5.12a,V7,-0.8874468586991062
Little Rock City,Fixer,5.10c,V4,-1.0301924159311098
Red Rocks,The Wave,5.10a,V3,-1.8420267821362415
Mt Evans,Unshackled Sit,5.13b,V11,1.7582038122287929
Wild Iris,Drinking Dry Clouds,5.12c,V8,0.777462778209375
Ten sleep,The Gravy Train,5.12b,V8,0.10456613615361135
Ten sleep,Acid Mother Temple - Face Melter Roof,5.11b,V3,-4.06979083249165
Mt Evans,Evil Backwards,5.13d,V13,2.5759721407114937
Mt Evans,Rebellion,5.12d,V9,1.0938811637470405
Mt Evans,Bebe Wolverine,5.13c,V12,2.4776600668564157
Holy boulders,Enlightenment,5.10c,V4,0.8374044488968938
Holy boulders,Mollusk,5.10a,V3,-0.9336767341198102
Ten sleep,Umpalumpa Humpachu,5.10a,V3,-2.9978667989135492
Mt Evans,The Powder Keg,5.12a,V7,-0.0880975776332266
Mt Evans,Red Herring,5.12a,V7,0.6642466400049672
Ten sleep,Ice Station Zebra,5.9,V2,-3.2120243150284624
Grayson Highlands State Park,True grit,5.11a,V5,-0.7825342157615187
Grayson Highlands State Park,Periscope,5.10a,V3,-2.439264990372506
Ten sleep,Floyd Direct,5.12a,V7,-1.5617949467591732
Mt Evans,Cloak of the Tiger,5.12d,V9,1.2810199256228516
Grayson Highlands State Park,Frontman,5.11a,V5,-1.2004454395500619
Mt Evans,"Steep Grades, Sharp Curves",5.11a,V5,-0.9998914895765875
Mt Evans,Behind the 8 Ball,5.12c,V9,0.8298753202635394
Mt Evans,Dream Snatcher,5.12d,V9,0.7575368934269754
Mt Evans,Tangerine Man,5.12c,V8,1.7125301995804794
Ten sleep,The Cloud Peak Vista Traverse Company,5.11a,V5,-2.8655108752656524
Mt Evans,Phobos,5.13a,V10,2.2401024276642034
American Fork,The Bewildering Minute,5.12c,,0.6785614899458623
Ten sleep,Number One Enemy,5.11a,V5,-3.657900834919988
Mt Evans,8=D,5.12c,V8,0.5455330763551113
Mt Evans,Vaporizer,5.12a,V7,0.4944070402479537
Guanella Pass,Compression Matters,5.12c,V7,0.3724627168459806
New River Gorge,Cottonhead,5.10d,V3,-1.6941636738885801
Equinox,Clip It or Skip It,5.12a,V7,-0.44284254161955877
Farley,Pipe Dreams,5.13a,V10,2.2915731140057956
Maple Canyon,Shunt Mouth,5.12a,V7,-1.2075041315714248
Red River Gorge,Boilerplate,5.8,V1,-3.2384950602987432
Mt Evans,Honey Badger,5.13b,V11,1.4683404189500209
Red River Gorge,Wobbler,5.11d,V6,-0.9818119815962429
Rifle,Genesis,5.12a,V7,-1.5949847892953815
Little Rock City,IDYC,5.12d,V9,2.132328707187904
New River Gorge,Skylore Engine,5.13a,V10,1.8596327030396154
Mt Evans,Kryptonite,5.12c,V8,0.4118414475734513
The Fins,Yellowman,5.11a,V5,-2.323972355970179
Mt Evans,The Overcling Traverse,5.13b,V11,1.2369438057680384
Mt Evans,Tattooed Teardrops,5.13b,V11,1.7247607138517043
Little River Canyon,Randy Owen,5.12a,V7,-1.714544289696655
Tuolumne Meadows,Cellulite Eliminator,5.12a,V7,0.5065035133659934
The Fins,Martini,5.12a,V7,-2.0758372281466206
Rifle,Conception,5.13a,V10,2.1470208608771126
Wild Iris,Butch Pocket and the Sundance Pump,5.12a,V7,-1.3357067316891456
Flatirons,The Shaft,5.12b,V8,-0.4631638079322911
Red River Gorge,Donor,5.11b,V5,-2.5943533285932348
Little Rock City,Monster Extension,5.11a,V5,-1.1265373559864718
Utah hills,Finally Legal,5.12a,V7,-1.3539915004074625
Black Mountain,Dream Tiger,5.12a,V7,0.6550724737317422
Poudre Canyon,Blok One,5.12a,V7,0.3254941957464461
Grandmother,Raw meat sit,5.12d,V9,1.9048339708014357
Red River Gorge,Crosley,5.11b,,-2.500171466829499
Satellites,Face Full of Brian,5.12c,V8,1.9756155599618352
Zahnd,Gillette,5.12c,V8,1.0769774410902988
Cowell,Ab Lounge,5.13a,V10,2.01976053796896
Red Rocks,Spittin' Venom,5.12d,V9,0.9858250478421658
Red River Gorge,Angry Birds,5.13c,V12,1.6005898201840645
Great Barrington,Pressure Drop,5.13a,V10,2.246505889407747
Wild Iris,Bob Marley,5.12b,V8,0.3028033612044467
Bishop,Karma,5.11d,V6,0.5656995804116137
Red Rocks,The Alexisizer,5.11d,V6,0.7127186638236225
Red Rocks,Hyperglide,5.11a,V5,-0.03672347875266928
Rifle,Hang em Higher,5.12d,V9,0.6645023097148636
Pawtuckaway,Mr. Natural,5.13a,V10,1.0136090650156608
Cowell,Buddy,5.13a,V10,1.1768452085012764
Joe's Valley,Hydrogenated Oil,5.13b,V11,1.8666695370307642
Red River Gorge,Buccaneer,5.11b,V5,-2.19803809977578
Red Rocks,Stake Your Claim,5.13a,V10,1.9615066583883098
Red Rocks,Monkey Bar Right,5.11d,V6,0.14694085289530875
Little Rock City,The Sternum,5.11a,V5,-1.021988053940858
Moe's Valley,Israil Direct,5.12c,V8,0.0965967040691797
Little Rock City,Super Mario Extension,5.11d,V6,-0.09922010996977929
Little Rock City,Fire Crack Flake,5.8,V1,-2.0018547402130267
Moe's Valley,Sichuan Peppercorn,5.11a,V5,-0.23831037887995046
Red Rocks,The Lion's Share,5.12d,V9,1.3507579470160018
Red River Gorge,Orange Juice,5.12c,V11,0.8361819460394464
Rumbling Bald,The Politician,5.12c,V8,1.9683860699133346
Red Rocks,Stand and Deliver,5.13b,V11,2.2975039550356615
Little Rock City,Bosley Traverse,5.12d,V9,1.8668848745483644
Bishop,Junior's achievement,5.12c,V8,1.33002376861551
Bishop,Bowling Pin sit,5.11d,V6,-0.4731822812244257
Cowell,Off The Rails,5.13a,V10,1.3581225626396751
Moe's Valley,Shothole,5.11d,V6,-0.2501071447087489
Grayson Highlands State Park,Ranger rick sit,5.10c,V4,-2.1841622109284753
Rumbling bald,Green knob SDS,5.12a,V7,1.6103310742166546
Red Rocks,Freedom Fighter,5.11d,V6,0.7951780291143822
Red Rocks,The Fountainhead,5.12d,V9,2.155972900551437
Red Rocks,All Nightmare Long,5.11d,V6,0.4908534972924699
Matthew Winters,Bambi,5.13c,V12,2.2644278596416423
Red Rocks,Tied to the Whipping Post,5.11d,V6,0.09295275484925807
Red Rocks,Cyclops,5.11a,V5,1.018690907529283
Red Rocks,Monkey Bars,5.9,V2,-1.7938874711158355
Red Rocks,Book of Nightmares,5.13b,V11,2.143032889720727
RMNP,Freaks and Geeks,5.12c,V8,1.1244580222524152
Red Rocks,The Black Bitch,5.9,V2,-0.7741796273415472
Bishop,Acid Wash Right,5.12d,V9,2.029137362020502
Red Rocks,The High Road,5.12a,V7,1.261026270085815
Red Rocks,Blood Trails,5.11a,V5,0.6933825109313904
Holy boulders,Shadow of a man,5.11a,V5,-0.31921571764601847
Red Rocks,Natasha's Highball,5.9,V2,-2.24887710043514
Red Rocks,Helltown,5.11d,V6,-2.0351179271317466
Red Rocks,The Red Wave,5.13a,V10,2.2892720328759006
Rocktown,Triple Threat,5.12d,V9,1.3714649109365555
Rumbling Bald,Optimus Prime,5.12c,V7,1.4796497382076084
Stone Fort,Tennessee Thong,5.12a,V7,0.7266709107536977
Zahnd,The Turret,5.10c,V4,-1.7172330351996088
Red Rocks,Americana exotica,5.13a,V10,1.3074348819102721
Red Rocks,Jack of all trades,5.11a,V5,0.19424746405925775
Red Rocks,Tapatio,5.12d,V9,-0.6686390736468105
Bishop,Acid wash right,5.12d,V9,1.8163495388349604
Red Rocks,Taurine,5.12d,V9,1.5214580343519697
Moore's Wall,Gym Rat Kevin,5.10c,V4,-0.3350149837755396
Three sisters,Thievery,5.12c,V9,1.7354638465811685
Chattanooga,Canopy Soldier,5.12d,V9,1.3088861675623218
Chattanooga,Osiris,5.13a,V10,2.2948058644270093
Moe's Valley,The Thing,5.13a,V10,1.530797140949553
Chattanooga,Pussy Power,5.12a,V7,1.2503891937806708
Lost Cove,Heinous crimper sit,5.12a,V7,0.20204113832709733
Citadel,Grand Poppa,5.12d,V9,1.817483454505101
Boulder Canyon,The Hug Right,5.13b,V11,2.1071703634584975
Red Rocks,The Pork Chop,5.10a,V3,-0.9114425570203573
Little River Canyon,Katie Brown,5.12a,V7,-1.2204935159559103
Moe's Valley,Dead Rabbit,5.13a,V10,0.9949024242015914
Cumberland,Gross's Roof,5.13b,V11,2.022209094672917
Bishop,Water Hazard right,5.12d,V9,0.8209316130474728
Bradley,Junkyard dog,5.11d,V6,1.2667573697271828
Moe's Valley,The Goose,5.10c,V4,-1.6136160719338357
Joe's Valley,Proppa Dyno,5.11a,V5,-0.4704281133707546
Tahoe,Wild Pack of Family Dogs,5.12a,V7,0.46134977842782987
Joe's Valley,Gatorade,5.11a,V5,0.20631094799379646
Joe's Valley,Powdered Toast Man,5.12c,V7,-0.289507155812118
Joe's Valley,Dyno Time,5.11a,V5,-1.552892481482354
Joe's Valley,Cow Bell,5.12c,V8,0.8446012857462292
RMNP,Extra Alienated,5.12d,V9,0.452316662552359
Joe's Valley,Obtuse,5.10a,V3,-1.5980362376640755
Joe's Valley,Baldwin Bash,5.12a,V7,-0.16401546689167593
RMNP,MS 13 training arete,5.12c,V9,0.7836204172367874
Clear Creek Canyon,Public Enemy,5.13c,V12,1.26463736683449
RMNP,The Portal,5.12c,V8,0.7965932763843179
Joe's Valley,Stir the Pie,5.12c,V9,0.7840111570580423
Joe's Valley,Chexmix,5.10a,V3,-3.132943801786813
Red River Gorge,Orange juice,5.12c,,0.45961694146744225
Joe's Valley,Vortex,5.12d,V9,-0.13766120231110887
Joe's Valley,Vertical Ice,5.11d,V6,-0.40683553898571906
Mt Evans,Endgame,5.12a,V7,0.46627672797044994
Tahoe,Cujo,5.11d,V6,-0.4002968164406579
Little Rock City,V6,5.11d,V6,-1.1631859290808353
Ten sleep,Slightly toasted cracker,5.11d,V6,-3.0585487738995356
Joe's Valley,Thighmaster,5.12a,V7,-1.6806514080376604
Joe's Valley,Stinky Jeans,5.9,V2,-2.925849813828389
Ten sleep,Left El Shinto,5.12c,V8,-2.4415134939295
Hueco Tanks,Better Beat Your Sweeties,5.12a,V7,0.36642081432452506
Joe's Valley,2%,5.12a,V7,-0.4459912417265517
Joe's Valley,Rabbit Fur,5.11d,V6,0.3236740738124681
Joe's Valley,Milkman,5.12c,V9,0.6461083413468344
Mt Evans,World Famous Pow Wow,5.12c,V9,1.382887067957506
RMNP,V6,5.11d,V6,-0.276358995288877
RMNP,Herm's Problem,5.12c,V8,0.7844416545685683
The Fins,Ghost in the Shell,5.12a,V7,-1.5474744356298895
The Fins,Shaken Not Stirred,5.12a,V7,-2.068575111642441
Wild Iris,Medicine Man,5.11b,,-2.888675769969868
Black Mountain,Captain America,5.12c,V9,-0.17563590689156466
RMNP,Kneebar,5.11d,V6,0.13841383431211388
Grayson Highlands State Park,Flying Spaghetti Monster,5.12a,V7,0.13262081125024988
Ten sleep,Mater Hater,5.12b,V8,-1.7193409493225775
Red Rocks,The Sting,5.10c,V4,-0.16937126386009974
The Fins,Clips from the Bong,5.12b,V8,-2.6054465811403102
Red Rocks,Sorange,5.10a,V3,-2.261319767815024
Obed,Finders Keepers,5.10b,V3,-2.201592769889648
Wild Iris,Rooster Cogburn,5.12a,V7,-2.266231872525407
RMNP,Tiger Stripes,5.12a,V7,-1.6734280532079622
RMNP,Beginner's Luck,5.10a,V3,-2.789269400323843
RMNP,The Swing of Things,5.12d,V9,0.5025664871092413
Rifle,Marry Me,5.13b,V11,1.8975094215749804
Uintas,Sessions,5.12a,V7,-0.536523742441547
RMNP,V5 - The Cube Boulder,5.11a,V5,-0.9874484622112074
American Fork,Top Shelf,5.12c,V9,1.4884169076168792
RMNP,V6-Bushpilot warmup boulder,5.11d,V6,-0.05081987355196295
The Fins,EBR-1,5.11a,V5,-2.873330904179456
Red River Gorge,Skinny love,5.12d,V9,1.3788676722723976
RMNP,Menwax,5.12a,V7,0.6879483429063926
Joe's Valley,The Rich,5.10c,V4,-1.7698224704292556
Little Rock City,Cloud nine,5.12c,V6,0.8006700654078658
Cumberland,Seven Eleven Stand,5.12a,V7,-0.8081332900565534
Black Mountain,Ruination,5.11d,V6,0.11926425409993721
Joe's Valley,Cook The Patty,5.11d,V6,-0.0906384818089303
Joe's Valley,Fart Fig,5.11d,V6,-0.6638719335345709
Joe's Valley,Lactation Station,5.13a,V10,1.8743857511801154
Joe's Valley,Tubesnake Boogie,5.12d,V9,0.8384789960977662
Horseshoe Canyon Ranch,Bushido,5.12d,V9,0.5452915204272859
Utah hills,Fun Pig,5.13a,V10,1.3076737942750627
Red Rocks,Bitch Slap Left,5.12c,,1.553511703856773
Black Mountain,OK Problem,5.10c,V4,-0.4744262582174201
Guanella Pass,Toxic Shock,5.12c,V9,-0.2245016816423674
Red River Gorge,Belly of the Beast,5.12c,V8,-0.3826721176090989
Lost Cove,Lost cove cranks,5.10c,V4,-1.0756300497131355
Red River Gorge,Ben,5.11a,V5,-2.151111933570606
Red River Gorge,Pimp Juice,5.13a,V10,-0.17589690249574755
